Time_days,Depth_m,Pressure_Head,FS
93.0,5.6136,-89.437,0.6800831711062905
93.0,5.6687,-89.382,0.6792126439633874
93.0,5.7237,-89.327,0.6783604116276766
93.0,5.7787,-89.272,0.6775244018951339
93.0,5.8338,-89.218,0.6767026786561748
93.0,5.8888,-89.163,0.6758977822209059
93.0,5.9438,-89.108,0.6751077817457769
93.0,5.9989,-89.053,0.6743308704351684
93.0,6.0539,-88.998,0.6735694728772542
93.0,6.1089,-88.943,0.672821785435952
93.0,6.164,-88.888,0.6720861178719452
93.0,6.219,-88.833,0.6713647859399818
93.0,6.274,-88.778,0.6706561008860097
93.0,6.3291,-88.723,0.6699584778991972
93.0,6.3841,-88.668,0.6692741303660478
93.0,6.4391,-88.613,0.6686014736326449
93.0,6.4942,-88.559,0.6679390185674827
93.0,6.5492,-88.504,0.6672888822419568
93.0,6.6042,-88.449,0.6666495746308564
93.0,6.6593,-88.394,0.6660196937050566
93.0,6.7143,-88.339,0.6654012658785224
93.0,6.7694,-88.284,0.6647917902622308
93.0,6.8244,-88.229,0.664193235771529
93.0,6.8794,-88.174,0.6636042520274006
93.0,6.9345,-88.119,0.6630235657812797
93.0,6.9895,-88.064,0.6624530638970401
93.0,7.0445,-88.009,0.6618914704104534
93.0,7.0996,-87.954,0.6613375808241904
93.0,7.1546,-87.899,0.6607932046539986
93.0,7.2096,-87.845,0.6602571342675845
93.0,7.2647,-87.79,0.659728228382254
93.0,7.3197,-87.735,0.6592082235510524
93.0,7.3748,-87.68,0.658695050637254
93.0,7.4298,-87.625,0.6581903998274111
93.0,7.4848,-87.57,0.6576931655937068
93.0,7.5399,-87.515,0.6572023012704094
93.0,7.5949,-87.46,0.6567194307425821
93.0,7.6499,-87.405,0.6562435035418652
93.0,7.705,-87.35,0.6557735241087472
93.0,7.76,-87.295,0.6553110536670071
93.0,7.815,-87.24,0.6548550927260465
93.0,7.8701,-87.185,0.6544046931000923
93.0,7.9251,-87.131,0.6539613567481941
93.0,7.9801,-87.076,0.6535241314724367
93.0,8.0352,-87.021,0.6530921130869393
93.0,8.0902,-86.966,0.652666747456707
93.0,8.1452,-86.911,0.6522471263409529
93.0,8.2003,-86.856,0.6518323864962638
93.0,8.2553,-86.801,0.6514239206550205
93.0,8.3104,-86.746,0.6510201335310422
93.0,8.3654,-86.691,0.650622383973803
93.0,8.4204,-86.636,0.6502298304228455
93.0,8.4754,-86.581,0.6498423717217601
93.0,8.5305,-86.526,0.6494592184284144
93.0,8.5855,-86.471,0.6490816651332674
93.0,8.6406,-86.417,0.6487082449731095
93.0,8.6956,-86.362,0.6483402220332958
93.0,8.7506,-86.307,0.6479768253503537
93.0,8.8057,-86.252,0.6476173198523443
93.0,8.8607,-86.197,0.6472629257983981
93.0,8.9157,-86.142,0.6469129041825031
93.0,8.9708,-86.087,0.6465665498431495
93.0,9.0258,-86.032,0.6462250413848084
93.0,9.0808,-85.977,0.6458876697789933
93.0,9.1359,-85.922,0.6455537579485399
93.0,9.1909,-85.867,0.6452244448791895
93.0,9.2459,-85.812,0.6448990497018375
93.0,9.301,-85.757,0.644576921745103
93.0,9.356,-85.702,0.6442591622861565
93.0,9.4111,-85.647,0.6439445492941595
93.0,9.4661,-85.593,0.6436341599032697
93.0,9.5211,-85.538,0.6433273565300669
93.0,9.5762,-85.483,0.6430235291421861
93.0,9.6312,-85.428,0.6427237200940152
93.0,9.6862,-85.373,0.6424273157861244
93.0,9.7413,-85.318,0.642133728730307
93.0,9.7963,-85.263,0.6418439681184344
93.0,9.8513,-85.208,0.6415574429848544
93.0,9.9064,-85.153,0.6412735871345472
93.0,9.9614,-85.098,0.6409933781183124
93.0,10.0164,-85.043,0.6407162463545618
93.0,10.0715,-84.988,0.6404416457825365
93.0,10.1265,-84.933,0.6401705237443238
93.0,10.1816,-84.878,0.6399018458994536
93.0,10.2366,-84.823,0.6396365401996712
93.0,10.2916,-84.769,0.6393740701743201
93.0,10.3467,-84.714,0.6391139209718091
93.0,10.4017,-84.659,0.6388569925413243
93.0,10.4567,-84.604,0.6386027668877534
93.0,10.5118,-84.549,0.6383507465922253
93.0,10.5668,-84.494,0.6381018048251346
93.0,10.6218,-84.439,0.6378554411139646
93.0,10.6769,-84.384,0.6376111745860026
93.0,10.7319,-84.329,0.6373698527879845
93.0,10.7869,-84.274,0.6371309918821392
93.0,10.842,-84.219,0.6368941267152214
93.0,10.897,-84.164,0.6366600803014141
93.0,10.9521,-84.109,0.6364279654639285
93.0,11.0071,-84.054,0.63619858943369
93.0,11.0621,-83.999,0.6359714942871287
93.0,11.1172,-83.944,0.6357462393828148
93.0,11.1722,-83.889,0.6355236091069537
93.0,11.2272,-83.835,0.6353031600811232
93.0,11.2823,-83.78,0.6350844654348642
93.0,11.3373,-83.725,0.634868287649956
93.0,11.3923,-83.67,0.6346541972009098
93.0,11.4474,-83.615,0.6344417803418162
93.0,11.5024,-83.56,0.6342317785403901
93.0,11.5574,-83.505,0.6340237754755449
93.0,11.6125,-83.45,0.6338173699198316
93.0,11.6675,-83.395,0.6336132831705268
93.0,11.7225,-83.34,0.6334111115026829
93.0,11.7776,-83.285,0.6332104656384309
93.0,11.8326,-83.23,0.6330120475044589
93.0,11.8876,-83.175,0.6328154654008664
93.0,11.9427,-83.12,0.6326203414648549
93.0,11.9977,-83.065,0.6324273590113436
93.0,12.0528,-83.01,0.6322357917432782
93.0,12.1078,-82.955,0.632046310966605
93.0,12.1628,-82.901,0.6318585438484179
93.0,12.2179,-82.846,0.6316721304506111
93.0,12.2729,-82.791,0.63148772464785
93.0,12.3279,-82.736,0.6313049642703685
93.0,12.383,-82.681,0.631123499518829
93.0,12.438,-82.626,0.6309439674979688
93.0,12.493,-82.571,0.6307660162441219
93.0,12.5481,-82.516,0.6305893056678539
93.0,12.6031,-82.461,0.6304144567327781
93.0,12.6581,-82.406,0.6302411272502946
93.0,12.7132,-82.351,0.6300689864361401
93.0,12.7682,-82.296,0.6298986397110018
93.0,12.8232,-82.241,0.6297297542544833
93.0,12.8783,-82.186,0.6295620082052036
93.0,12.9333,-82.131,0.6293959920103263
93.0,12.9884,-82.076,0.6292310838117192
93.0,13.0434,-82.021,0.6290678643741823
93.0,13.0984,-81.966,0.6289060156489563
93.0,13.1535,-81.911,0.6287452298543561
93.0,13.2085,-81.856,0.6285860736712987
93.0,13.2635,-81.802,0.6284282374399991
93.0,13.3186,-81.747,0.6282714213805062
93.0,13.3736,-81.692,0.6281161785903936
93.0,13.4286,-81.637,0.6279622074672392
93.0,13.4837,-81.582,0.6278092159205225
93.0,13.5387,-81.527,0.6276577439418576
93.0,13.5938,-81.472,0.6275072256042172
93.0,13.6488,-81.417,0.6273581924137424
93.0,13.7038,-81.362,0.6272103555083091
93.0,13.7589,-81.307,0.627063434964114
93.0,13.8139,-81.252,0.6269179499291165
93.0,13.8689,-81.197,0.6267736187962927
93.0,13.924,-81.142,0.6266301685748985
93.0,13.979,-81.087,0.626488106476498
93.0,14.034,-81.032,0.6263471578760896
93.0,14.0891,-80.977,0.6262070564582566
93.0,14.1441,-80.922,0.6260682979011816
93.0,14.1991,-80.867,0.6259306143024684
93.0,14.2542,-80.812,0.6257937457770456
93.0,14.3092,-80.757,0.6256581768549772
93.0,14.3642,-80.703,0.6255236461098647
93.0,14.4193,-80.648,0.6253898998539666
93.0,14.4743,-80.593,0.6252574118376972
93.0,14.5294,-80.538,0.6251256887191049
93.0,14.5844,-80.483,0.6249951972568937
93.0,14.6394,-80.428,0.624865686303504
93.0,14.6945,-80.373,0.6247369120136447
93.0,14.7495,-80.318,0.6246093309456305
93.0,14.8045,-80.263,0.6244826978270562
93.0,14.8596,-80.208,0.6243567744416835
93.0,14.9146,-80.153,0.6242320074753407
93.0,14.9696,-80.098,0.6241081573248314
93.0,15.0247,-80.043,0.623984991207996
93.0,15.0797,-79.988,0.6238629462523031
93.0,15.1347,-79.933,0.6237417883274153
93.0,15.1898,-79.878,0.6236212898992689
93.0,15.2448,-79.823,0.6235018788380297
93.0,15.2999,-79.768,0.6233831115251065
93.0,15.3549,-79.713,0.6232654098184326
93.0,15.4099,-79.658,0.6231485482981156
93.0,15.4649,-79.603,0.6230325179999361
93.0,15.52,-79.548,0.6229171013614815
93.0,15.575,-79.493,0.6228027085925053
93.0,15.6301,-79.438,0.6226889150959529
93.0,15.6851,-79.384,0.6225761254336492
93.0,15.7401,-79.329,0.6224641240041302
93.0,15.7952,-79.274,0.622352701057941
93.0,15.8502,-79.219,0.622242252902075
93.0,15.9052,-79.164,0.6221325686031327
93.0,15.9603,-79.109,0.6220234428964072
93.0,16.0153,-79.054,0.6219152640823218
93.0,16.0703,-78.999,0.6218078257441171
93.0,16.1254,-78.944,0.6217009269580083
93.0,16.1804,-78.889,0.6215949482563314
93.0,16.2355,-78.834,0.6214894968605666
93.0,16.2905,-78.779,0.6213849482506862
93.0,16.3455,-78.724,0.6212811032195946
93.0,16.4006,-78.669,0.6211777677761098
93.0,16.4556,-78.614,0.6210753100091728
93.0,16.5106,-78.559,0.6209735348554882
93.0,16.5657,-78.504,0.6208722523103767
93.0,16.6207,-78.449,0.6207718232863888
93.0,16.6757,-78.394,0.6206720567348993
93.0,16.7308,-78.339,0.6205727665148795
93.0,16.7858,-78.284,0.6204743065689584
93.0,16.8408,-78.229,0.6203764897394006
93.0,16.8959,-78.174,0.6202791336310158
93.0,16.9509,-78.119,0.6201825854151909
93.0,17.006,-78.064,0.620086487864715
93.0,17.061,-78.009,0.6199911837421851
93.0,17.116,-77.955,0.619896492114016
93.0,17.171,-77.9,0.6198024070946115
93.0,17.2261,-77.845,0.6197087534459081
93.0,17.2811,-77.79,0.6196158653634686
93.0,17.3362,-77.735,0.6195233993865795
93.0,17.3912,-77.68,0.6194316855446258
93.0,17.4462,-77.625,0.6193405499674299
93.0,17.5013,-77.57,0.6192498230619872
93.0,17.5563,-77.515,0.6191598287539423
93.0,17.6113,-77.46,0.6190703965494264
93.0,17.6664,-77.405,0.6189813601109392
93.0,17.7214,-77.35,0.6188930374271769
93.0,17.7764,-77.295,0.6188052612823772
93.0,17.8315,-77.24,0.6187178685008572
93.0,17.8865,-77.185,0.618631171295173
93.0,17.9415,-77.13,0.6185450056332631
93.0,17.9966,-77.075,0.618459211411165
93.0,18.0516,-77.02,0.6183740952203821
93.0,18.1066,-76.965,0.6182894961217638
93.0,18.1617,-76.91,0.6182052569963886
93.0,18.2167,-76.855,0.6181216789643232
93.0,18.2718,-76.8,0.6180384535022478
93.0,18.3268,-76.745,0.6179558781620604
93.0,18.3818,-76.69,0.6178737969675726
93.0,18.4369,-76.635,0.6177920575916509
93.0,18.4919,-76.58,0.6177109523526294
93.0,18.5469,-76.525,0.6176303281415042
93.0,18.602,-76.47,0.6175500354005293
93.0,18.657,-76.415,0.6174703613506312
93.0,18.712,-76.36,0.6173911556710562
93.0,18.7671,-76.305,0.6173122714979825
93.0,18.8221,-76.25,0.6172339910864285
93.0,18.8771,-76.196,0.6171561668278466
93.0,18.9322,-76.14,0.6170786544796127
93.0,18.9872,-76.086,0.6170017314578771
93.0,19.0423,-76.03,0.6169251141432487
93.0,19.0973,-75.976,0.6168490767934767
93.0,19.1523,-75.921,0.6167734761593197
93.0,19.2074,-75.866,0.6166981722127474
93.0,19.2624,-75.811,0.6166234345749855
93.0,19.3174,-75.756,0.6165491225193493
93.0,19.3725,-75.701,0.6164750984575177
93.0,19.4275,-75.646,0.6164016274902246
93.0,19.4825,-75.591,0.6163285713468198
93.0,19.5376,-75.536,0.6162557948149927
93.0,19.5926,-75.481,0.6161835585871951
93.0,19.6476,-75.426,0.6161117267846228
93.0,19.7027,-75.371,0.6160401665094904
93.0,19.7577,-75.316,0.6159691341545127
93.0,19.8127,-75.261,0.615898496170774
93.0,19.8678,-75.206,0.6158281219156462
93.0,19.9228,-75.151,0.615758263587134
93.0,19.9779,-75.096,0.6156886639389895
93.0,20.0329,-75.041,0.6156195724285958
93.0,20.0879,-74.986,0.6155508592587027
93.0,20.143,-74.931,0.6154823974192462
93.0,20.198,-74.876,0.6154144323405264
93.0,20.253,-74.821,0.6153468364001398
93.0,20.3081,-74.766,0.6152794846945314
93.0,20.3631,-74.711,0.6152126187232342
93.0,20.4181,-74.656,0.6151461129841254
93.0,20.4732,-74.601,0.6150798446278135
93.0,20.5282,-74.546,0.6150140513163469
93.0,20.5833,-74.491,0.6149484909487407
93.0,20.6383,-74.436,0.6148833986783451
93.0,20.6933,-74.381,0.614818652420898
93.0,20.7484,-74.326,0.614754132639353
93.0,20.8034,-74.271,0.61469007079864
93.0,20.8584,-74.216,0.6146263467979569
93.0,20.9135,-74.161,0.6145628430230946
93.0,20.9685,-74.106,0.6144997873363172
93.0,21.0235,-74.051,0.6144370615720335
93.0,21.0786,-73.996,0.6143745499925339
93.0,21.1336,-73.941,0.6143124769405451
93.0,21.1886,-73.886,0.6142507261389984
93.0,21.2437,-73.831,0.6141891836818335
93.0,21.2987,-73.776,0.6141280704728385
93.0,21.3537,-73.721,0.6140672720782778
93.0,21.4088,-73.666,0.6140066763803158
93.0,21.4638,-73.611,0.6139465009219702
93.0,21.5189,-73.556,0.6138865244971613
93.0,21.5739,-73.501,0.6138269624499995
93.0,21.6289,-73.446,0.613767703322782
93.0,21.684,-73.391,0.6137086378855886
93.0,21.739,-73.336,0.6136499782468917
93.0,21.794,-73.281,0.613591614678685
93.0,21.8491,-73.226,0.6135334396300188
93.0,21.9041,-73.171,0.6134756620458416
93.0,21.9591,-73.117,0.6134181738876546
93.0,22.0142,-73.061,0.6133608692448229
93.0,22.0692,-73.006,0.6133039539687645
93.0,22.1242,-72.952,0.6132473216715423
93.0,22.1793,-72.896,0.613190868045363
93.0,22.2343,-72.842,0.6131347959160665
93.0,22.2893,-72.787,0.6130790005085255
93.0,22.3444,-72.732,0.6130233790814548
93.0,22.3994,-72.677,0.6129681315010997
93.0,22.4545,-72.622,0.6129130548557623
93.0,22.5095,-72.567,0.6128583470737599
93.0,22.5645,-72.512,0.6128039059874968
93.0,22.6196,-72.457,0.6127496313890545
93.0,22.6746,-72.402,0.6126957183529559
93.0,22.7296,-72.347,0.6126420662292346
93.0,22.7847,-72.292,0.6125885762848313
93.0,22.8397,-72.237,0.6125354408015461
93.0,22.8947,-72.182,0.6124825606132925
93.0,22.9498,-72.127,0.6124298384293603
93.0,23.0048,-72.072,0.612377463798173
93.0,23.0598,-72.017,0.612325339004774
93.0,23.1149,-71.962,0.6122733681692447
93.0,23.1699,-71.907,0.6122217381643145
93.0,23.225,-71.852,0.6121702594878937
93.0,23.28,-71.797,0.6121191172596395
93.0,23.335,-71.742,0.6120682161132412
93.0,23.3901,-71.687,0.6120174624527244
93.0,23.4451,-71.632,0.6119670388146583
93.0,23.5001,-71.577,0.6119168512011277
93.0,23.5552,-71.522,0.6118668073471933
93.0,23.6102,-71.467,0.6118170872598574
93.0,23.6652,-71.412,0.6117675982802073
93.0,23.7203,-71.357,0.6117182494459913
93.0,23.7753,-71.302,0.6116692182867018
93.0,23.8303,-71.247,0.611620413453876
93.0,23.8854,-71.192,0.6115717452604054
93.0,23.9404,-71.137,0.6115233888089155
93.0,23.9954,-71.082,0.6114752540336497
93.0,24.0505,-71.027,0.6114272524958743
93.0,24.1055,-70.972,0.611379556920624
93.0,24.1605,-70.917,0.6113320784978862
93.0,24.2156,-70.862,0.6112847300112804
93.0,24.2706,-70.807,0.6112376818562062
93.0,24.3256,-70.752,0.6111908464521868
93.0,24.3807,-70.697,0.6111441377798955
93.0,24.4357,-70.642,0.6110977239517746
93.0,24.4908,-70.587,0.6110514347706634
93.0,24.5458,-70.532,0.6110054368519028
93.0,24.6008,-70.477,0.6109596446082045
93.0,24.6559,-70.422,0.610913973961222
93.0,24.7109,-70.367,0.6108685893184214
93.0,24.7659,-70.312,0.6108234062556439
93.0,24.821,-70.257,0.6107783418274703
93.0,24.876,-70.202,0.6107335582769623
93.0,24.931,-70.147,0.6106889723194335
93.0,24.9861,-70.092,0.6106445021195294
93.0,25.0411,-70.037,0.6106003077982538
93.0,25.0961,-69.982,0.610556307187369
93.0,25.1512,-69.927,0.6105124195393425
93.0,25.2062,-69.872,0.6104688028943669
93.0,25.2613,-69.817,0.6104252973928094
93.0,25.3163,-69.762,0.6103820597096358
93.0,25.3713,-69.707,0.6103390094880882
93.0,25.4264,-69.652,0.6102960677460479
93.0,25.4814,-69.597,0.610253389144089
93.0,25.5364,-69.542,0.6102108943834788
93.0,25.5915,-69.487,0.6101685055134419
93.0,25.6465,-69.432,0.6101263752186585
93.0,25.7015,-69.377,0.6100844252375701
93.0,25.7566,-69.322,0.6100425786305796
93.0,25.8116,-69.267,0.610000986144
93.0,25.8666,-69.212,0.6099595705331411
93.0,25.9217,-69.157,0.6099182558499453
93.0,25.9767,-69.102,0.6098771909389415
93.0,26.0317,-69.047,0.6098362995525334
93.0,26.0868,-68.992,0.609795506715069
93.0,26.1418,-68.937,0.609754959404966
93.0,26.1969,-68.882,0.6097145090940428
93.0,26.2519,-68.827,0.6096743015356529
93.0,26.3069,-68.772,0.6096342621016494
93.0,26.362,-68.717,0.6095943173960573
93.0,26.417,-68.662,0.6095546113636272
93.0,26.472,-68.607,0.6095150703230213
93.0,26.5271,-68.552,0.6094756218020064
93.0,26.5821,-68.497,0.6094364079701032
93.0,26.6371,-68.442,0.6093973560748039
93.0,26.6922,-68.387,0.6093583945502109
93.0,26.7472,-68.332,0.6093196638231747
93.0,26.8022,-68.277,0.6092810920524919
93.0,26.8573,-68.222,0.6092426085616305
93.0,26.9123,-68.167,0.6092043520665406
93.0,26.9674,-68.112,0.6091661824882392
93.0,27.0224,-68.057,0.6091282374190087
93.0,27.0774,-68.002,0.6090904464989066
93.0,27.1325,-67.947,0.6090527404972811
93.0,27.1875,-67.892,0.6090152553467791
93.0,27.2425,-67.837,0.6089779215541392
93.0,27.2976,-67.782,0.608940670734849
93.0,27.3526,-67.727,0.6089036371917
93.0,27.4076,-67.672,0.6088667522821324
93.0,27.4627,-67.617,0.6088299484522919
93.0,27.5177,-67.562,0.6087933584041847
93.0,27.5727,-67.507,0.608756914330367
93.0,27.6278,-67.452,0.6087205494925361
93.0,27.6828,-67.397,0.6086843950203005
93.0,27.7379,-67.342,0.6086483185814701
93.0,27.7929,-67.287,0.6086124502725168
93.0,27.8479,-67.232,0.608576723644408
93.0,27.903,-67.177,0.6085410732856716
93.0,27.958,-67.122,0.608505627766227
93.0,28.013,-67.067,0.6084703214324153
93.0,28.0681,-67.012,0.6084350896497885
93.0,28.1231,-66.957,0.6084000594883675
93.0,28.1781,-66.902,0.6083651660756185
93.0,28.2332,-66.847,0.608330345540299
93.0,28.2882,-66.792,0.6082957234785686
93.0,28.3432,-66.737,0.6082612357851099
93.0,28.3983,-66.682,0.6082268193383936
93.0,28.4533,-66.627,0.6081925982861597
93.0,28.5084,-66.572,0.6081584474165007
93.0,28.5634,-66.517,0.6081244899251016
93.0,28.6184,-66.462,0.6080906629554664
93.0,28.6735,-66.407,0.6080569046066125
93.0,28.7285,-66.352,0.608023336666926
93.0,28.7835,-66.297,0.6079898970116163
93.0,28.8386,-66.242,0.6079565244549612
93.0,28.8936,-66.187,0.6079233394019757
93.0,28.9486,-66.132,0.6078902804468266
93.0,29.0037,-66.077,0.607857287106679
93.0,29.0587,-66.022,0.6078244784265662
93.0,29.1137,-65.967,0.6077917937071599
93.0,29.1688,-65.912,0.6077591731564247
93.0,29.2238,-65.857,0.6077267344822782
93.0,29.2788,-65.802,0.6076944176797299
93.0,29.3339,-65.747,0.6076621636357342
93.0,29.3889,-65.692,0.6076300887434486
93.0,29.444,-65.637,0.6075980756889457
93.0,29.499,-65.582,0.6075662400007932
93.0,29.554,-65.527,0.6075345228050848
93.0,29.6091,-65.472,0.6075028660950336
93.0,29.6641,-65.417,0.6074713841206217
93.0,29.7191,-65.362,0.6074400186711783
93.0,29.7742,-65.307,0.6074087123886988
93.0,29.8292,-65.252,0.6073775782656482
93.0,29.8842,-65.197,0.607346558743408
93.0,29.9393,-65.142,0.607315597101894
93.0,29.9943,-65.087,0.6072848050966622
93.0,30.0493,-65.032,0.6072541258102149
93.0,30.1044,-64.977,0.607223503149768
93.0,30.1594,-64.922,0.6071930476541294
93.0,30.2145,-64.866,0.607162647964816
93.0,30.2695,-64.811,0.6071324138202154
93.0,30.3245,-64.757,0.6071022893478571
93.0,30.3796,-64.701,0.6070722194776124
93.0,30.4346,-64.646,0.6070423127637672
93.0,30.4896,-64.591,0.6070125139469927
93.0,30.5447,-64.536,0.6069827685572688
93.0,30.5997,-64.481,0.6069531839838066
93.0,30.6547,-64.426,0.6069237055703487
93.0,30.7098,-64.371,0.6068942794371941
93.0,30.7648,-64.316,0.606865011827102
93.0,30.8198,-64.261,0.6068358486770357
93.0,30.8749,-64.206,0.6068067366880375
93.0,30.9299,-64.151,0.6067777809746415
93.0,30.9849,-64.096,0.6067489280573971
93.0,31.04,-64.041,0.6067201252087187
93.0,31.095,-63.986,0.606691476432761
93.0,31.15,-63.931,0.6066629288242306
93.0,31.2051,-63.876,0.6066344302177453
93.0,31.2601,-63.821,0.6066060835245518
93.0,31.3151,-63.766,0.6065778364042881
93.0,31.3702,-63.711,0.6065496372448025
93.0,31.4252,-63.656,0.6065215878815404
93.0,31.4803,-63.601,0.6064935857983552
93.0,31.5353,-63.546,0.6064657321226068
93.0,31.5903,-63.491,0.606437975435628
93.0,31.6454,-63.436,0.606410265028001
93.0,31.7004,-63.381,0.6063827009790154
93.0,31.7554,-63.326,0.606355232411283
93.0,31.8105,-63.271,0.6063278091456041
93.0,31.8655,-63.216,0.6063005302293804
93.0,31.9205,-63.161,0.6062733453179742
93.0,31.9756,-63.106,0.6062462047541056
93.0,32.0306,-63.051,0.6062192065691389
93.0,32.0857,-62.996,0.6061922521075257
93.0,32.1407,-62.941,0.6061654387317177
93.0,32.1957,-62.886,0.606138716966632
93.0,32.2508,-62.831,0.606112038006982
93.0,32.3058,-62.776,0.6060854982248902
93.0,32.3608,-62.721,0.6060590486561436
93.0,32.4159,-62.666,0.6060326409960765
93.0,32.4709,-62.611,0.606006370641491
93.0,32.5259,-62.556,0.60598018913115
93.0,32.581,-62.501,0.605954048653321
93.0,32.636,-62.446,0.6059280436441946
93.0,32.691,-62.391,0.6059021261377752
93.0,32.7461,-62.336,0.6058762488077356
93.0,32.8011,-62.281,0.6058505051440675
93.0,32.8561,-62.226,0.6058248476684435
93.0,32.9112,-62.171,0.6057992295325643
93.0,32.9662,-62.116,0.6057737432943503
93.0,33.0213,-62.061,0.6057482958485337
93.0,33.0763,-62.006,0.6057229791391803
93.0,33.1313,-61.951,0.6056977464844225
93.0,33.1864,-61.896,0.6056725518167783
93.0,33.2414,-61.841,0.6056474861711723
93.0,33.2964,-61.786,0.6056225033339486
93.0,33.3515,-61.731,0.6055975576966993
93.0,33.4065,-61.676,0.6055727393986065
93.0,33.4615,-61.621,0.6055480026871963
93.0,33.5166,-61.566,0.6055233024062885
93.0,33.5716,-61.511,0.6054987278124572
93.0,33.6266,-61.456,0.6054742336075238
93.0,33.6817,-61.401,0.6054497750808226
93.0,33.7367,-61.346,0.6054254406192018
93.0,33.7918,-61.291,0.6054011413434858
93.0,33.8468,-61.236,0.6053769650675657
93.0,33.9018,-61.181,0.6053528672355734
93.0,33.9568,-61.126,0.6053288474663407
93.0,34.0119,-61.071,0.6053048619206225
93.0,34.0669,-61.016,0.6052809972834657
93.0,34.122,-60.961,0.6052571663990703
93.0,34.177,-60.906,0.6052334553959434
93.0,34.232,-60.851,0.6052098205849858
93.0,34.2871,-60.795,0.6051862188338536
93.0,34.3421,-60.74,0.6051627354464724
93.0,34.3971,-60.686,0.6051393271576493
93.0,34.4522,-60.63,0.605115951250932
93.0,34.5072,-60.575,0.605092692217434
93.0,34.5622,-60.52,0.6050695072097122
93.0,34.6173,-60.465,0.6050463539212041
93.0,34.6723,-60.41,0.605023316041756
93.0,34.7273,-60.355,0.6050003511356383
93.0,34.7824,-60.3,0.6049774173002908
93.0,34.8374,-60.245,0.6049545974356213
93.0,34.8925,-60.19,0.604931808217144
93.0,34.9475,-60.135,0.6049091320241726
93.0,35.0025,-60.08,0.6048865270941461
93.0,35.0576,-60.025,0.604863952185142
93.0,35.1126,-59.97,0.604841488904949
93.0,35.1676,-59.915,0.60481909588718
93.0,35.2227,-59.86,0.604796732278757
93.0,35.2777,-59.805,0.6047744789267172
93.0,35.3327,-59.75,0.6047522948552227
93.0,35.3878,-59.695,0.6047301395945527
93.0,35.4428,-59.64,0.6047080932415664
93.0,35.4978,-59.585,0.6046861152054569
93.0,35.5529,-59.53,0.6046641653944754
93.0,35.6079,-59.475,0.6046423231656831
93.0,35.6629,-59.42,0.6046205483078887
93.0,35.718,-59.365,0.6045988011020322
93.0,35.773,-59.31,0.6045771601755644
93.0,35.8281,-59.255,0.6045555465255888
93.0,35.8831,-59.2,0.604534038298573
93.0,35.9381,-59.145,0.6045125959043355
93.0,35.9932,-59.09,0.6044911802335604
93.0,36.0482,-59.035,0.6044698687196771
93.0,36.1032,-58.98,0.604448622138169
93.0,36.1583,-58.925,0.604427401738791
93.0,36.2133,-58.87,0.6044062842516369
93.0,36.2683,-58.815,0.6043852308128002
93.0,36.3234,-58.76,0.6043642030261722
93.0,36.3784,-58.705,0.6043432769280381
93.0,36.4334,-58.65,0.6043224140101395
93.0,36.4885,-58.595,0.6043015762256602
93.0,36.5435,-58.54,0.6042808389264323
93.0,36.5985,-58.485,0.6042601639549751
93.0,36.6536,-58.43,0.6042395136090081
93.0,36.7086,-58.375,0.6042189625650995
93.0,36.7637,-58.32,0.6041984358138653
93.0,36.8187,-58.265,0.6041780075865872
93.0,36.8737,-58.21,0.6041576402998982
93.0,36.9288,-58.154,0.6041372968154758
93.0,36.9838,-58.099,0.6041170507042927
93.0,37.0388,-58.044,0.6040968647211977
93.0,37.0939,-57.989,0.6040767020601359
93.0,37.1489,-57.934,0.6040566356405319
93.0,37.2039,-57.879,0.6040366285508947
93.0,37.259,-57.824,0.6040166443129878
93.0,37.314,-57.769,0.6039967552032934
93.0,37.369,-57.714,0.6039769246395079
93.0,37.4241,-57.659,0.6039571164668424
93.0,37.4791,-57.604,0.6039374023272926
93.0,37.5342,-57.549,0.6039177102769692
93.0,37.5892,-57.494,0.6038981115393756
93.0,37.6442,-57.439,0.6038785700711922
93.0,37.6993,-57.384,0.6038590502472713
93.0,37.7543,-57.329,0.6038396226703986
93.0,37.8093,-57.274,0.6038202516148966
93.0,37.8644,-57.219,0.6038009017677842
93.0,37.9194,-57.164,0.6037816431191995
93.0,37.9744,-57.109,0.6037624402569165
93.0,38.0295,-57.054,0.6037432581760273
93.0,38.0845,-56.999,0.6037241662619518
93.0,38.1395,-56.944,0.603705129411801
93.0,38.1946,-56.889,0.6036861129247162
93.0,38.2496,-56.834,0.6036671855891942
93.0,38.3046,-56.779,0.6036483126076377
93.0,38.3597,-56.724,0.6036294595792853
93.0,38.4147,-56.669,0.6036106947033709
93.0,38.4698,-56.614,0.6035919495119436
93.0,38.5248,-56.559,0.6035732918154707
93.0,38.5798,-56.504,0.6035546873164382
93.0,38.6349,-56.449,0.603536102105705
93.0,38.6899,-56.394,0.6035176034169585
93.0,38.7449,-56.339,0.6034991572475309
93.0,38.8,-56.284,0.603480729978166
93.0,38.855,-56.229,0.6034623882730902
93.0,38.91,-56.174,0.6034440984206887
93.0,38.9651,-56.119,0.6034258270878808
93.0,39.0201,-56.064,0.603407640376628
93.0,39.0751,-56.009,0.6033895048626398
93.0,39.1302,-55.953,0.6033713874953648
93.0,39.1852,-55.898,0.6033533538215755
93.0,39.2402,-55.843,0.6033353707006406
93.0,39.2953,-55.788,0.6033174053609531
